skill_folder	source_repo	source_path
diffbot-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/diffbot-automation
postgrid-verify-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/postgrid-verify-automation
cloudflare-browser-rendering-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/cloudflare-browser-rendering-automation
pdf-api-io-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/pdf-api-io-automation
backendless-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/backendless-automation
lastpass-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/lastpass-automation
tpscheck-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/tpscheck-automation
sap-successfactors-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/sap-successfactors-automation
cults-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/cults-automation
project-bubble-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/project-bubble-automation
better-stack-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/better-stack-automation
screenshot-fyi-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/screenshot-fyi-automation
gift-up-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/gift-up-automation
2chat-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/-2chat-automation
bitquery-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/bitquery-automation
agencyzoom-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/agencyzoom-automation
capsule-crm-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/capsule-crm-automation
lexoffice-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/lexoffice-automation
ocrspace-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/ocrspace-automation
sendbird-ai-chabot-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/sendbird-ai-chabot-automation
ipdata-co-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/ipdata-co-automation
ip2proxy-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/ip2proxy-automation
autom-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/autom-automation
deel-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/deel-automation
bugbug-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/bugbug-automation
pdf4me-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/pdf4me-automation
benzinga-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/benzinga-automation
imagekit-io-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/imagekit-io-automation
googletasks-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/googletasks-automation
short-menu-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/short-menu-automation
brandfetch-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/brandfetch-automation
ticketmaster-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/ticketmaster-automation
toneden-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/toneden-automation
anonyflow-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/anonyflow-automation
tapform-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/tapform-automation
telnyx-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/telnyx-automation
pdfless-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/pdfless-automation
heyreach-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/heyreach-automation
thanks-io-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/thanks-io-automation
spondyr-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/spondyr-automation
griptape-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/griptape-automation
mailbluster-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/mailbluster-automation
forcemanager-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/forcemanager-automation
genderize-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/genderize-automation
scrapingbee-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/scrapingbee-automation
cloudflare-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/cloudflare-automation
workiom-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/workiom-automation
token-metrics-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/token-metrics-automation
yelp-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/yelp-automation
carbone-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/carbone-automation
brightpearl-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/brightpearl-automation
l2s-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/l2s-automation
ko-fi-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/ko-fi-automation
browseai-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/browseai-automation
polygon-io-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/polygon-io-automation
twelve-data-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/twelve-data-automation
labs64-netlicensing-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/labs64-netlicensing-automation
atlassian-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/atlassian-automation
recallai-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/recallai-automation
microsoft-tenant-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/microsoft-tenant-automation
detrack-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/detrack-automation
smtp2go-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/smtp2go-automation
datarobot-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/datarobot-automation
corrently-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/corrently-automation
chatfai-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/chatfai-automation
moco-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/moco-automation
zenserp-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/zenserp-automation
pandadoc-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/pandadoc-automation
opencage-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/opencage-automation
payhip-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/payhip-automation
clearout-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/clearout-automation
active-campaign-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/active-campaign-automation
d2lbrightspace-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/d2lbrightspace-automation
neuronwriter-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/neuronwriter-automation
vestaboard-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/vestaboard-automation
bart-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/bart-automation
google-admin-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/google-admin-automation
apify-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/apify-automation
autobound-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/autobound-automation
u301-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/u301-automation
grafbase-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/grafbase-automation
plain-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/plain-automation
idea-scale-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/idea-scale-automation
listennotes-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/listennotes-automation
contentful-graphql-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/contentful-graphql-automation
zoho_bigin-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/zoho_bigin-automation
reply-io-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/reply-io-automation
kickbox-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/kickbox-automation
craftmypdf-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/craftmypdf-automation
sendspark-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/sendspark-automation
leadoku-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/leadoku-automation
parsehub-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/parsehub-automation
kit-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/kit-automation
apipie-ai-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/apipie-ai-automation
serply-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/serply-automation
mailerlite-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/mailerlite-automation
quickbooks-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/quickbooks-automation
gatherup-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/gatherup-automation
anchor-browser-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/anchor-browser-automation
botstar-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/botstar-automation
hyperise-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/hyperise-automation
google-maps-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/google-maps-automation
venly-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/venly-automation
wiz-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/wiz-automation
centralstationcrm-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/centralstationcrm-automation
textcortex-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/textcortex-automation
appcircle-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/appcircle-automation
semanticscholar-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/semanticscholar-automation
livesession-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/livesession-automation
dialmycalls-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/dialmycalls-automation
googlemeet-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/googlemeet-automation
text-to-pdf-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/text-to-pdf-automation
typless-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/typless-automation
ninox-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/ninox-automation
all-images-ai-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/all-images-ai-automation
dnsfilter-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/dnsfilter-automation
braintree-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/braintree-automation
docker-hub-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/docker-hub-automation
asin-data-api-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/asin-data-api-automation
geokeo-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/geokeo-automation
pushover-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/pushover-automation
abyssale-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/abyssale-automation
veriphone-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/veriphone-automation
esignatures-io-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/esignatures-io-automation
gamma-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/gamma-automation
remote-retrieval-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/remote-retrieval-automation
npm-automation	awesome-claude-skills:composio	/tmp/acs/composio-skills/npm-automation
